ID,COLLECTION,BASE_ID,VERSION,NAME,ACC
10677,CORE,MA0144,2,STAT3,P40763
10678,CORE,MA0140,2,GATA1::TAL1,P15976
10678,CORE,MA0140,2,GATA1::TAL1,P17542
10679,CORE,MA0003,2,TFAP2A,P05549
10680,CORE,MA0106,2,TP53,P04637
10681,CORE,MA0093,2,USF1,P22415
10682,CORE,MA0095,2,YY1,P25490
10683,CORE,MA0103,2,ZEB1,P37275
10685,CORE,MA0529,1,BEAF-32,Q94513
10686,CORE,MA0216,2,cad,P09085
10687,CORE,MA0530,1,cnc::maf-S,P20482
10687,CORE,MA0530,1,cnc::maf-S,Q4QPP9
10688,CORE,MA0531,1,CTCF,Q9VS55
10689,CORE,MA0452,2,Kr,P07247
10690,CORE,MA0532,1,Stat92E,Q24151
10691,CORE,MA0533,1,su(Hw),P08970
10692,CORE,MA0534,1,EcR::usp,P20153
10692,CORE,MA0534,1,EcR::usp,P34021
10693,CORE,MA0237,2,pan,Q8IMA8
10694,CORE,MA0535,1,Mad,P42003
10695,CORE,MA0536,1,pnr,Q9VEZ8
10696,CORE,MA0247,2,tin,P22711
10697,CORE,MA0537,1,blmp-1,Q93560
10698,CORE,MA0538,1,daf-12,G5EFF5
10699,CORE,MA0540,1,dpy-27,P48996
10700,CORE,MA0541,1,efl-1,G5EF11
10701,CORE,MA0542,1,elt-3,G5ECF7
10702,CORE,MA0543,1,eor-1,G5EDU4
10703,CORE,MA0544,1,snpc-4,P91868
10704,CORE,MA0545,1,hlh-1,P22980
10705,CORE,MA0546,1,pha-4,Q17381
10706,CORE,MA0547,1,skn-1,P34707
10707,CORE,MA0548,1,AGL15,Q38847
10708,CORE,MA0549,1,BZR2,Q9LN63
10709,CORE,MA0550,1,BZR1,Q8S307
10710,CORE,MA0551,1,HY5,O24646
10711,CORE,MA0552,1,PIF1,Q8GZM7
10712,CORE,MA0553,1,SMZ,Q6PV68
10713,CORE,MA0554,1,SOC1,O64645
10714,CORE,MA0555,1,SVP,Q9FVC1
10715,CORE,MA0556,1,AP3,P35632
10716,CORE,MA0557,1,FHY3,Q9LIE5
10717,CORE,MA0558,1,FLC,Q5Q9J1
10718,CORE,MA0559,1,PI,P48007
10719,CORE,MA0560,1,PIF3,O80536
10720,CORE,MA0561,1,PIF4,Q8W2F3
10721,CORE,MA0562,1,PIF5,Q84LH8
10722,CORE,MA0563,1,SEP3,O22456
10723,CORE,MA0564,1,ABI3,Q01593
10724,CORE,MA0565,1,FUS3,Q9LW31
10725,CORE,MA0566,1,MYC2,Q39204
10726,CORE,MA0567,1,ERF1B,Q8LDC8
10727,CORE,MA0568,1,MYC3,Q9FIP9
10728,CORE,MA0569,1,MYC4,O49687
10729,CORE,MA0570,1,ABF1,Q9M7Q5
10730,CORE,MA0005,2,AG,P17839
10731,CORE,MA0571,1,ANT,Q38914
10732,CORE,MA0008,2,HAT5,Q02283
10733,CORE,MA0110,2,ATHB-5,P46667
10734,CORE,MA0573,1,ATHB-9,O04292
10735,CORE,MA0574,1,MYB15,Q9LTC4
10736,CORE,MA0575,1,MYB77,Q9SN12
10737,CORE,MA0576,1,RAX3,Q9M2Y9
10738,CORE,MA0577,1,SPL3,P93015
10739,CORE,MA0578,1,SPL8,Q8GXL3
10740,CORE,MA0579,1,CDC5,P92948
10741,CORE,MA0580,1,DYT1,O81900
10742,CORE,MA0581,1,LEC2,Q1PFR7
10743,CORE,MA0582,1,RAV1,Q9ZWM9
10744,CORE,MA0583,1,RAV1,Q9ZWM9
10745,CORE,MA0584,1,SEP1,P29382
10746,CORE,MA0001,2,AGL3,P29383
10747,CORE,MA0585,1,AGL1,P29381
10748,CORE,MA0586,1,SPL14,Q8RY95
10749,CORE,MA0587,1,TCP16,Q9M1U4
10750,CORE,MA0588,1,TGA1,Q39237
10751,CORE,MA0589,1,WRKY1,Q9SI37
10752,CORE,MA0590,1,LFY,Q00958
10753,CORE,MA0591,1,Bach1::Mafk,P97302
10753,CORE,MA0591,1,Bach1::Mafk,Q61827
10754,CORE,MA0592,1,ESRRA,P11474
10755,CORE,MA0593,1,FOXP2,O15409
10756,CORE,MA0594,1,Hoxa9,P09631
10757,CORE,MA0595,1,SREBF1,P36956
10758,CORE,MA0596,1,SREBF2,Q12772
10759,CORE,MA0597,1,THAP1,Q9NVV9
10760,CORE,MA0598,1,EHF,Q9NZC4
10761,CORE,MA0599,1,KLF5,Q13887
10762,CORE,MA0600,1,RFX2,P48378
10763,CORE,MA0113,2,NR3C1,P04150
10764,CORE,MA0601,1,Arid3b,Q9Z1N7
10765,CORE,MA0602,1,Arid5a,Q3U108
10766,CORE,MA0603,1,Arntl,Q9WTL8
10767,CORE,MA0604,1,Atf1,P81269
10768,CORE,MA0605,1,Atf3,Q60765
10769,CORE,MA0606,1,NFAT5,A0A1D5NT38
10770,CORE,MA0607,1,Bhlha15,Q9QYC3
10771,CORE,MA0608,1,Creb3l2,Q8BH52
10772,CORE,MA0609,1,Crem,P27699
10773,CORE,MA0610,1,DMRT3,Q9NQL9
10774,CORE,MA0611,1,Dux,A1JVI8
10775,CORE,MA0612,1,EMX1,Q04741
10776,CORE,MA0613,1,FOXG1,P55316
10777,CORE,MA0614,1,Foxj2,Q9ES18
10778,CORE,MA0615,1,Gmeb1,Q9JL60
10779,CORE,MA1099,1,Hes1,P35428
10780,CORE,MA0616,1,Hes2,O54792
10782,CORE,MA0618,1,LBX1,P52954
10783,CORE,MA0619,1,LIN54,F1NCE0
10784,CORE,MA0620,1,Mitf,Q08874
10785,CORE,MA0621,1,mix-a,P21711
10786,CORE,MA0622,1,Mlxip,Q2VPU4
10787,CORE,MA0623,1,Neurog1,P70660
10788,CORE,MA0624,1,NFATC1,G1MTN6
10789,CORE,MA0625,1,NFATC3,Q12968
10790,CORE,MA0626,1,Npas2,P97460
10791,CORE,MA0627,1,Pou2f3,P31362
10792,CORE,MA0628,1,POU6F1,Q14863
10793,CORE,MA0629,1,Rhox11,Q810N8
10794,CORE,MA0630,1,SHOX,O15266
10795,CORE,MA0631,1,Six3,Q62233
10796,CORE,MA0632,1,Tcfl5,Q32NY8
10797,CORE,MA0633,1,Twist2,Q9D030
10798,CORE,MA0634,1,ALX3,O95076
10799,CORE,MA0007,3,Ar,P19091
10800,CORE,MA0635,1,BARHL2,Q9NY43
10801,CORE,MA0636,1,BHLHE41,Q9C0J9
10803,CORE,MA0638,1,CREB3,O43889
10804,CORE,MA0639,1,DBP,Q10586
10805,CORE,MA0154,3,EBF1,Q9UH73
10806,CORE,MA0598,2,EHF,Q9NZC4
10807,CORE,MA0640,1,ELF3,P78545
10808,CORE,MA0641,1,ELF4,Q99607
10809,CORE,MA0136,2,ELF5,Q9UKW6
10810,CORE,MA0027,2,EN1,Q05925
10811,CORE,MA0642,1,EN2,P19622
10812,CORE,MA0643,1,Esrrg,P62509
10813,CORE,MA0644,1,ESX1,Q8N693
10814,CORE,MA0645,1,ETV6,P41212
10815,CORE,MA0475,2,FLI1,Q01543
10816,CORE,MA0042,2,FOXI1,Q12951
10817,CORE,MA0033,2,FOXL1,Q12952
10818,CORE,MA0157,2,FOXO3,O43524
10819,CORE,MA0646,1,GCM1,Q9NP62
10820,CORE,MA0647,1,GRHL1,Q9NZI5
10821,CORE,MA0648,1,GSC,P56915
10822,CORE,MA0649,1,HEY2,Q9UBP5
10823,CORE,MA0131,2,HINFP,Q9BQA5
10824,CORE,MA0043,2,HLF,Q16534
10825,CORE,MA0046,2,HNF1A,P20823
10826,CORE,MA0153,2,HNF1B,P35680
10827,CORE,MA0650,1,HOXA13,P31271
10828,CORE,MA0651,1,HOXC11,O43248
10829,CORE,MA0486,2,HSF1,Q00613
10830,CORE,MA0652,1,IRF8,Q02556
10831,CORE,MA0653,1,IRF9,Q00978
10832,CORE,MA0654,1,ISX,Q2M1V0
10833,CORE,MA0655,1,JDP2,Q8WYK2
10834,CORE,MA0656,1,JDP2,Q8WYK2
10835,CORE,MA0657,1,KLF13,Q9Y2Y9
10836,CORE,MA0658,1,LHX6,Q9UPM6
10837,CORE,MA0659,1,MAFG,O15525
10838,CORE,MA0660,1,MEF2B,Q02080
10839,CORE,MA0661,1,MEOX1,P50221
10840,CORE,MA0662,1,MIXL1,Q9H2W2
10841,CORE,MA0663,1,MLX,Q9UH92
10842,CORE,MA0664,1,MLXIPL,Q9NP71
10843,CORE,MA0665,1,MSC,O60682
10844,CORE,MA0666,1,MSX1,P28360
10845,CORE,MA0667,1,MYF6,P23409
10846,CORE,MA0668,1,NEUROD2,Q15784
10847,CORE,MA0669,1,NEUROG2,Q9H2A3
10848,CORE,MA0670,1,NFIA,Q12857
10849,CORE,MA0671,1,NFIX,Q14938
10850,CORE,MA0048,2,NHLH1,Q02575
10851,CORE,MA0672,1,NKX2-3,Q8TAU0
10852,CORE,MA0673,1,NKX2-8,O15522
10853,CORE,MA0674,1,NKX6-1,P78426
10854,CORE,MA0675,1,NKX6-2,Q9C056
10855,CORE,MA0676,1,Nr2e1,Q9Y466
10856,CORE,MA0677,1,Nr2f6,P43136
10857,CORE,MA0678,1,OLIG2,Q13516
10858,CORE,MA0679,1,ONECUT1,Q9UBC0
10859,CORE,MA0068,2,PAX4,O43316
10860,CORE,MA0680,1,PAX7,P23759
10861,CORE,MA0681,1,Phox2b,Q99453
10862,CORE,MA0682,1,Pitx1,P70314
10863,CORE,MA0683,1,POU4F2,Q12837
10864,CORE,MA0075,2,Prrx2,Q06348
10865,CORE,MA0684,1,RUNX3,Q13761
10866,CORE,MA0512,2,Rxra,P28700
10867,CORE,MA0685,1,SP4,Q02446
10868,CORE,MA0686,1,SPDEF,O95238
10869,CORE,MA0080,4,SPI1,P17947
10870,CORE,MA0687,1,SPIC,Q8N5J4
10871,CORE,MA0083,3,SRF,P11831
10872,CORE,MA0009,2,TBXT,O15178
10873,CORE,MA0688,1,TBX2,Q13207
10874,CORE,MA0689,1,TBX20,Q9UMR3
10875,CORE,MA0690,1,TBX21,Q9UL17
10876,CORE,MA0090,2,TEAD1,P28347
10877,CORE,MA0691,1,TFAP4,Q01664
10879,CORE,MA0692,1,TFEB,P19484
10880,CORE,MA0693,1,Vdr,P48281
10881,CORE,MA0694,1,ZBTB7B,O15156
10882,CORE,MA0695,1,ZBTB7C,A1YPR0
10883,CORE,MA0696,1,ZIC1,Q15915
10884,CORE,MA0697,1,ZIC3,O60481
10885,CORE,MA0698,1,ZBTB18,Q99592
10886,CORE,MA0699,1,LBX2,Q6XYB7
10887,CORE,MA0700,1,LHX2,P50458
10888,CORE,MA0701,1,LHX9,Q9NQ69
10889,CORE,MA0702,1,LMX1A,Q8TE12
10890,CORE,MA0703,1,LMX1B,O60663
10891,CORE,MA0704,1,Lhx4,P53776
10892,CORE,MA0705,1,Lhx8,O35652
10893,CORE,MA0706,1,MEOX2,Q6FHY5
10894,CORE,MA0707,1,MNX1,P50219
10895,CORE,MA0708,1,MSX2,P35548
10896,CORE,MA0709,1,Msx3,P70354
10897,CORE,MA0122,2,NKX3-2,P78367
10898,CORE,MA0710,1,NOTO,A8MTQ0
10899,CORE,MA0124,2,Nkx3-1,P97436
10900,CORE,MA0711,1,OTX1,P32242
10901,CORE,MA0712,1,OTX2,P32243
10902,CORE,MA0132,2,PDX1,P52945
10903,CORE,MA0713,1,PHOX2A,O14813
10904,CORE,MA0714,1,PITX3,O75364
10905,CORE,MA0715,1,PROP1,O75360
10906,CORE,MA0716,1,PRRX1,P54821
10907,CORE,MA0717,1,RAX2,Q96IS3
10908,CORE,MA0718,1,RAX,Q9Y2V3
10909,CORE,MA0719,1,RHOXF1,Q8NHV9
10910,CORE,MA0720,1,Shox2,P70390
10911,CORE,MA0721,1,UNCX,A6NJT0
10912,CORE,MA0722,1,VAX1,Q5SQQ9
10913,CORE,MA0723,1,VAX2,Q9UIW0
10914,CORE,MA0724,1,VENTX,O95231
10915,CORE,MA0725,1,VSX1,Q9NZR4
10916,CORE,MA0726,1,VSX2,P58304
10917,CORE,MA0112,3,ESR1,P03372
10918,CORE,MA0141,3,ESRRB,O95718
10919,CORE,MA0592,2,Esrra,O08580
10920,CORE,MA0114,3,Hnf4a,P49698
10921,CORE,MA0017,2,NR2F1,P10589
10922,CORE,MA0113,3,NR3C1,P04150
10923,CORE,MA0727,1,NR3C2,P08235
10924,CORE,MA0728,1,Nr2F6,P43136
10925,CORE,MA0729,1,RARA,P10276
10926,CORE,MA0730,1,RARA,P10276
10927,CORE,MA0731,1,BCL6B,A8KA13
10928,CORE,MA0472,2,EGR2,P11161
10929,CORE,MA0732,1,EGR3,Q06889
10930,CORE,MA0733,1,EGR4,Q05215
10931,CORE,MA0734,1,GLI2,P10070
10932,CORE,MA0735,1,GLIS1,Q8NBF1
10933,CORE,MA0736,1,GLIS2,Q9BZE0
10934,CORE,MA0737,1,GLIS3,Q8NEA6
10935,CORE,MA0738,1,HIC2,Q96JB3
10936,CORE,MA0739,1,Hic1,Q9R1Y5
10937,CORE,MA0740,1,KLF14,Q8TD94
10938,CORE,MA0741,1,KLF16,Q9BXK1
10939,CORE,MA0742,1,Klf12,O35738
10940,CORE,MA0743,1,SCRT1,Q9BWW7
10941,CORE,MA0744,1,SCRT2,Q9NQ03
10942,CORE,MA0745,1,SNAI2,O43623
10943,CORE,MA0746,1,SP3,Q02447
10944,CORE,MA0747,1,SP8,Q8IXZ3
10945,CORE,MA0748,1,YY2,O15391
10946,CORE,MA0749,1,ZBED1,O96006
10947,CORE,MA0750,1,ZBTB7A,O95365
10948,CORE,MA0751,1,ZIC4,Q8N9L1
10949,CORE,MA0088,2,ZNF143,P52747
10950,CORE,MA0752,1,ZNF410,Q86VK4
10951,CORE,MA0753,1,ZNF740,Q8NDX6
10952,CORE,MA0754,1,CUX1,P39880
10953,CORE,MA0755,1,CUX2,O14529
10954,CORE,MA0756,1,ONECUT2,O95948
10955,CORE,MA0757,1,ONECUT3,O60422
10956,CORE,MA0469,2,E2F3,O00716
10957,CORE,MA0758,1,E2F7,Q96AV8
10958,CORE,MA0473,2,ELF1,P32519
10959,CORE,MA0759,1,ELK3,P41970
10960,CORE,MA0760,1,ERF,P50548
10961,CORE,MA0474,2,ERG,P11308
10962,CORE,MA0098,3,ETS1,P14921
10963,CORE,MA0761,1,ETV1,P50549
10964,CORE,MA0762,1,ETV2,Q3KNT2
10965,CORE,MA0763,1,ETV3,P41162
10966,CORE,MA0764,1,ETV4,P43268
10967,CORE,MA0765,1,ETV5,P41161
10968,CORE,MA0156,2,FEV,Q99581
10969,CORE,MA0766,1,GATA5,Q9BWX5
10970,CORE,MA0767,1,GCM2,O75603
10971,CORE,MA0768,1,LEF1,Q9UJU2
10972,CORE,MA0769,1,Tcf7,Q00417
10973,CORE,MA0770,1,HSF2,Q03933
10974,CORE,MA0771,1,HSF4,Q9ULV5
10975,CORE,MA0772,1,IRF7,Q92985
10976,CORE,MA0052,3,MEF2A,Q02078
10977,CORE,MA0773,1,MEF2D,Q05BX2
10978,CORE,MA0498,2,MEIS1,O00470
10979,CORE,MA0774,1,MEIS2,O14770
10980,CORE,MA0775,1,MEIS3,Q99687
10981,CORE,MA0776,1,MYBL1,P10243
10982,CORE,MA0777,1,MYBL2,P10244
10983,CORE,MA0105,4,NFKB1,P19838
10984,CORE,MA0778,1,NFKB2,Q00653
10985,CORE,MA0779,1,PAX1,P15863
10986,CORE,MA0780,1,PAX3,P23760
10987,CORE,MA0781,1,PAX9,P55771
10988,CORE,MA0782,1,PKNOX1,P55347
10989,CORE,MA0783,1,PKNOX2,Q96KN3
10990,CORE,MA0784,1,POU1F1,P28069
10991,CORE,MA0785,1,POU2F1,P14859
10992,CORE,MA0786,1,POU3F1,Q03052
10993,CORE,MA0787,1,POU3F2,P20265
10994,CORE,MA0788,1,POU3F3,P20264
10995,CORE,MA0789,1,POU3F4,P49335
10996,CORE,MA0790,1,POU4F1,Q01851
10997,CORE,MA0791,1,POU4F3,Q15319
10998,CORE,MA0792,1,POU5F1B,Q06416
10999,CORE,MA0793,1,POU6F2,P78424
11000,CORE,MA0794,1,PROX1,Q92786
11001,CORE,MA0600,2,RFX2,P48378
11002,CORE,MA0795,1,SMAD3,P84022
11003,CORE,MA0796,1,TGIF1,Q15583
11004,CORE,MA0797,1,TGIF2,Q9GZN2
11005,CORE,MA0798,1,RFX3,P48380
11006,CORE,MA0799,1,RFX4,Q33E94
11007,CORE,MA0510,2,RFX5,P48382
11008,CORE,MA0511,2,RUNX2,Q13950
11009,CORE,MA0800,1,EOMES,O95936
11010,CORE,MA0801,1,MGA,Q8IWI9
11011,CORE,MA0802,1,TBR1,Q16650
11012,CORE,MA0803,1,TBX15,Q96SF7
11013,CORE,MA0804,1,TBX19,O60806
11014,CORE,MA0805,1,TBX1,O43435
11015,CORE,MA0806,1,TBX4,P57082
11016,CORE,MA0807,1,TBX5,Q99593
11017,CORE,MA0808,1,TEAD3,Q99594
11018,CORE,MA0809,1,TEAD4,Q15561
11019,CORE,MA0810,1,TFAP2A,P05549
11020,CORE,MA0003,3,TFAP2A,P05549
11021,CORE,MA0811,1,TFAP2B,Q92481
11022,CORE,MA0812,1,TFAP2B,Q92481
11023,CORE,MA0813,1,TFAP2B,Q92481
11024,CORE,MA0524,2,TFAP2C,Q92754
11025,CORE,MA0814,1,TFAP2C,Q92754
11026,CORE,MA0815,1,TFAP2C,Q92754
11027,CORE,MA0816,1,Ascl2,O35885
11028,CORE,MA0461,2,Atoh1,P48985
11029,CORE,MA0464,2,BHLHE40,O14503
11030,CORE,MA0817,1,BHLHE23,Q8NDY6
11031,CORE,MA0818,1,BHLHE22,Q8NFJ8
11032,CORE,MA0819,1,CLOCK,O15516
11033,CORE,MA0820,1,FIGLA,Q6QHK4
11034,CORE,MA0821,1,HES5,Q5TA89
11035,CORE,MA0822,1,HES7,Q9BYE0
11036,CORE,MA0823,1,HEY1,Q9Y5J3
11038,CORE,MA0058,3,MAX,P61244
11039,CORE,MA0825,1,MNT,Q99583
11040,CORE,MA0826,1,OLIG1,Q8TAK6
11041,CORE,MA0827,1,OLIG3,Q7RTU3
11042,CORE,MA0828,1,SREBF2,Q12772
11043,CORE,MA0829,1,Srebf1,Q9WTN3
11044,CORE,MA0522,2,TCF3,P15923
11045,CORE,MA0830,1,TCF4,P15884
11046,CORE,MA0831,1,TFE3,P19532
11047,CORE,MA0832,1,Tcf21,O35437
11048,CORE,MA0833,1,ATF4,P18848
11049,CORE,MA0834,1,ATF7,P17544
11051,CORE,MA0466,2,CEBPB,P17676
11052,CORE,MA0836,1,CEBPD,P49716
11053,CORE,MA0837,1,CEBPE,Q15744
11054,CORE,MA0838,1,CEBPG,P53567
11055,CORE,MA0839,1,CREB3L1,Q96BA8
11056,CORE,MA0840,1,Creb5,Q8K1L0
11057,CORE,MA0117,2,Mafb,P54841
11058,CORE,MA0841,1,NFE2,Q16621
11059,CORE,MA0842,1,NRL,P54845
11060,CORE,MA0843,1,TEF,Q10587
11061,CORE,MA0844,1,XBP1,P17861
11062,CORE,MA0845,1,FOXB1,Q99853
11063,CORE,MA0032,2,FOXC1,Q12948
11064,CORE,MA0846,1,FOXC2,Q99958
11065,CORE,MA0847,1,FOXD2,O60548
11066,CORE,MA0848,1,FOXO4,P98177
11067,CORE,MA0849,1,FOXO6,A8MYZ6
11068,CORE,MA0850,1,FOXP3,B7ZLG1
11069,CORE,MA0851,1,Foxj3,Q8BUR3
11070,CORE,MA0852,1,Foxk1,P42128
11071,CORE,MA0853,1,Alx4,O35137
11072,CORE,MA0854,1,Alx1,Q8C8B0
11073,CORE,MA0855,1,RXRB,P28702
11074,CORE,MA0856,1,RXRG,P48443
11075,CORE,MA0857,1,Rarb,P22605
11076,CORE,MA0858,1,Rarb,P22605
11077,CORE,MA0859,1,Rarg,P18911
11078,CORE,MA0860,1,Rarg,P18911
11079,CORE,MA0525,2,TP63,Q9H3D4
11080,CORE,MA0106,3,TP53,P04637
11081,CORE,MA0861,1,TP73,O15350
11082,CORE,MA0862,1,GMEB2,Q9UKD1
11083,CORE,MA0863,1,MTF1,Q14872
11084,CORE,MA0024,3,E2F1,Q01094
11085,CORE,MA0864,1,E2F2,Q14209
11086,CORE,MA0865,1,E2F8,A0AVK6
11087,CORE,MA0866,1,SOX21,Q9Y651
11088,CORE,MA0867,1,SOX4,Q06945
11089,CORE,MA0868,1,SOX8,P57073
11090,CORE,MA0869,1,Sox11,Q7M6Y2
11091,CORE,MA0870,1,Sox1,P53783
11092,CORE,MA0871,1,TFEC,O14948
11093,CORE,MA0872,1,TFAP2A,P05549
11094,CORE,MA0028,2,ELK1,P19419
11095,CORE,MA0873,1,HOXD12,P35452
11096,CORE,MA0874,1,Arx,O35085
11097,CORE,MA0875,1,BARX1,Q9HBU1
11098,CORE,MA0876,1,BSX,Q3C1V8
11099,CORE,MA0877,1,Barhl1,P63157
11100,CORE,MA0878,1,CDX1,P47902
11101,CORE,MA0879,1,Dlx1,Q64317
11102,CORE,MA0880,1,Dlx3,Q64205
11103,CORE,MA0881,1,Dlx4,P70436
11104,CORE,MA0882,1,DLX6,P56179
11105,CORE,MA0883,1,Dmbx1,Q91ZK4
11106,CORE,MA0884,1,DUXA,A6NLW8
11107,CORE,MA0885,1,Dlx2,P40764
11108,CORE,MA0886,1,EMX2,Q04743
11109,CORE,MA0887,1,EVX1,P49640
11110,CORE,MA0888,1,EVX2,Q03828
11111,CORE,MA0889,1,GBX1,Q14549
11112,CORE,MA0890,1,GBX2,P52951
11113,CORE,MA0891,1,GSC2,O15499
11114,CORE,MA0892,1,GSX1,A4IFQ3
11115,CORE,MA0893,1,GSX2,Q9BZM3
11116,CORE,MA0894,1,HESX1,Q9UBX0
11117,CORE,MA0895,1,HMBOX1,Q6NT76
11118,CORE,MA0896,1,Hmx1,O70218
11119,CORE,MA0897,1,Hmx2,P43687
11120,CORE,MA0898,1,Hmx3,P42581
11121,CORE,MA0899,1,HOXA10,P31260
11122,CORE,MA0900,1,HOXA2,O43364
11123,CORE,MA0901,1,HOXB13,Q92826
11124,CORE,MA0902,1,HOXB2,P14652
11125,CORE,MA0903,1,HOXB3,P14651
11126,CORE,MA0904,1,Hoxb5,P09079
11127,CORE,MA0905,1,HOXC10,Q9NYD6
11128,CORE,MA0906,1,HOXC12,P31275
11129,CORE,MA0907,1,HOXC13,P31276
11130,CORE,MA0908,1,HOXD11,P31277
11131,CORE,MA0909,1,HOXD13,P35453
11132,CORE,MA0910,1,Hoxd8,P23463
11133,CORE,MA0911,1,Hoxa11,P31270
11134,CORE,MA0912,1,Hoxd3,P09027
11135,CORE,MA0913,1,Hoxd9,P28357
11136,CORE,MA0914,1,ISL2,Q96A47
11137,CORE,MA0915,1,dve,Q9W268
11138,CORE,MA0916,1,Ets21C,P29776
11139,CORE,MA0917,1,gcm2,Q9VLA2
11140,CORE,MA0918,1,unc-62,A8WL06
11141,CORE,MA0919,1,dsc-1,A8X4D9
11142,CORE,MA0920,1,fkh-2,A8XJN7
11143,CORE,MA0921,1,ceh-48,O45080
11144,CORE,MA0922,1,ces-2,Q94126
11145,CORE,MA0923,1,lim-4,G5EEA1
11146,CORE,MA0924,1,pal-1,P34766
11147,CORE,MA0925,1,sma-4,P45897
11148,CORE,MA0926,1,unc-86,P13528
11149,CORE,MA0927,1,vab-7,Q93899
11150,CORE,MA0928,1,zfh-2,V6CLN5
11151,CORE,MA0328,2,MATALPHA2,P0CY08
11152,CORE,MA0929,1,NCU00019,Q7RY86
11153,CORE,MA0930,1,ABF3,Q9M7Q3
11154,CORE,MA0931,1,ABI5,Q9SJN0
11155,CORE,MA0932,1,AHL12,Q8LPN5
11156,CORE,MA0933,1,AHL20,Q8GWQ2
11157,CORE,MA0934,1,AHL25,Q6DBQ1
11158,CORE,MA0935,1,NAC025,Q8GY42
11159,CORE,MA0936,1,NAC046,Q9SQQ6
11160,CORE,MA0937,1,NAC055,Q9LDY8
11161,CORE,MA0938,1,NAC058,Q9LS50
11162,CORE,MA0939,1,NAC079,Q9FLR3
11163,CORE,MA0940,1,AP1,P35631
11164,CORE,MA0941,1,ABF2,Q9M7Q4
11165,CORE,MA0942,1,ARF1,Q8L7G0
11166,CORE,MA0943,1,ARF5,P93024
11167,CORE,MA0944,1,ARF8,Q9FGV1
11168,CORE,MA0945,1,ARR1,Q940D0
11169,CORE,MA0946,1,ARR11,Q9FXD6
11170,CORE,MA0947,1,ARR14,Q8L9Y3
11171,CORE,MA0948,1,ARR18,Q9FGT7
11172,CORE,MA0949,1,ARR2,Q9ZWJ9
11173,CORE,MA0950,1,ATHB-12,Q9M276
11174,CORE,MA0951,1,ATHB-16,Q940J1
11175,CORE,MA0952,1,ATHB-51,Q9LZR0
11176,CORE,MA0953,1,ATHB-6,P46668
11177,CORE,MA0954,1,ATHB-7,P46897
11178,CORE,MA0955,1,POPTR_0002s00440g,B9GPL8
11179,CORE,MA0956,1,BEE2,Q93VJ4
11180,CORE,MA0957,1,BHLH3,O23487
11181,CORE,MA0958,1,BHLH13,Q9LNJ5
11182,CORE,MA0959,1,AIB,Q9ZPY8
11183,CORE,MA0960,1,BHLH104,Q8L467
11184,CORE,MA0961,1,BHLH112,Q94JL3
11185,CORE,MA0962,1,BHLH34,Q9LTC7
11186,CORE,MA0963,1,BHLH78,Q9FJL4
11187,CORE,MA0964,1,BIM1,Q9LEZ3
11188,CORE,MA0965,1,BIM2,Q9CAA4
11189,CORE,MA0966,1,BIM3,Q9FMB6
11190,CORE,MA0967,1,BZIP60,Q9C7S0
11191,CORE,MA0968,1,BZIP68,Q84LG2
11192,CORE,MA0969,1,CAMTA2,Q6NPP4
11193,CORE,MA0970,1,CAMTA3,Q8GSA7
11194,CORE,MA0971,1,DREB1A,Q9M0L0
11195,CORE,MA0972,1,CCA1,P92973
11196,CORE,MA0973,1,CDF2,Q93ZL5
11197,CORE,MA0974,1,CDF3,Q8LFV3
11198,CORE,MA0975,1,CRF2,Q9SUQ2
11199,CORE,MA0976,1,CRF4,Q9SUE3
11200,CORE,MA0977,1,DOF2.5,Q9ZPY0
11201,CORE,MA0978,1,DREB1E,Q9SGJ6
11202,CORE,MA0979,1,ERF008,O22174
11203,CORE,MA0980,1,RAP2-10,Q9SW63
11204,CORE,MA0981,1,DOF1.8,Q84JQ8
11205,CORE,MA0982,1,DOF2.4,O80928
11206,CORE,MA0983,1,DOF5.6,Q9FM03
11207,CORE,MA0984,1,DOF5.7,Q9LSL6
11209,CORE,MA0986,1,DREB2C,Q8LFR2
11210,CORE,MA0987,1,PHYPADRAFT_140773,A9T5V8
11211,CORE,MA0988,1,PHYPADRAFT_143875,A9TDF9
11212,CORE,MA0989,1,PHYPADRAFT_153324,A9TZW5
11213,CORE,MA0990,1,HDG11,Q9FX31
11215,CORE,MA0992,1,ERF4,O80340
11216,CORE,MA0993,1,ERF7,Q9LDE4
11217,CORE,MA0994,1,ERF8,Q9MAI5
11218,CORE,MA0995,1,ERF039,Q9SUK8
11220,CORE,MA0997,1,ERF069,Q8W4I5
11221,CORE,MA0998,1,ERF096,Q9LSX0
11223,CORE,MA1000,1,ERF105,Q8VY90
11224,CORE,MA1001,1,ERF11,Q9C5I3
11227,CORE,MA1004,1,ERF13,Q8L9K1
11228,CORE,MA1005,1,ERF3,O80339
11229,CORE,MA1006,1,ERF6,Q8VZ91
11230,CORE,MA1007,1,PHYPADRAFT_173530,A9U3V6
11231,CORE,MA1008,1,PHYPADRAFT_182268,A9S898
11232,CORE,MA1009,1,ARF3,O23661
11233,CORE,MA1010,1,PHYPADRAFT_64121,A9RC32
11234,CORE,MA1011,1,PHYPADRAFT_72483,A9RZ73
11235,CORE,MA1012,1,AGL27,Q9AT76
11236,CORE,MA1013,1,GATA10,Q8VZP4
11237,CORE,MA1014,1,GATA11,Q6DBP8
