"","gene","cor_cnt_telo","p_rank_telo"
"735","TLX3_505",-0.000149521331462929,0.81882372541439
"736","CUX2_292",-0.000293816660672352,0.822275736105013
"737","E2F7_316",-0.000179239423171404,0.822948093899197
"738","HOXA3_415",0.000253261964605356,0.823258563278138
"739","FOXB2_380",0.000158531561730802,0.823553322580451
"740","AL7735441_836",-0.000130365129948267,0.825199057952878
"741","CR3882292_837",-0.000130365129948267,0.825199057952878
"742","AL6628334_838",-0.000130365129948267,0.825199057952878
"743","CR7598154_839",-0.000130365129948267,0.825199057952878
"744","BX0885802_840",-0.000130365129948267,0.825199057952878
"745","CR8477943_864",-0.000130365129948267,0.825199057952878
"746","ELK4_341",-0.000154336367854624,0.825208833029831
"747","SRF_641",-0.000173331334405398,0.825250081131741
"748","HOXB5_445",0.000192653141823041,0.826944061678017
"749","ELK3_327",-0.000190891849637897,0.831222425782377
"750","MYBL2_647",-0.000352277904984552,0.83276548530099
"751","BBX_753",0.000109109609094995,0.833162923333966
"752","MECP2_645",7.19576255014614e-05,0.836499944150744
"753","SOX11_767",-0.000141869003201848,0.836893887282865
"754","MAF_144",0.00013585588826796,0.84003550694545
"755","ZNF333_217",-0.000221800789345318,0.840999415666917
"756","ELF4_323",0.000160698918940338,0.842074601387838
"757","AL8445277_699",0.000119148574052061,0.843355796431132
"758","AL6628245_700",0.000119148574052061,0.843355796431132
"759","CR7597334_701",0.000119148574052061,0.843355796431132
"760","CR3545653_702",0.000119148574052061,0.843355796431132
"761","CR9368773_703",0.000119148574052061,0.843355796431132
"762","DMRT3_304",0.000177461086101925,0.849054142058449
"763","ONECUT1_295",0.000148244498092699,0.849622790193188
"764","TBX5_781",0.000138051742283796,0.852274208795129
"765","TBX4_784",0.000138051742283796,0.852274208795129
"766","SPIB_336",-0.000225687467308687,0.852649003179755
"767","KLF8_174",-7.12322504951915e-05,0.854064795724167
"768","ZIC5_210",-7.83483444494608e-05,0.8546559974448
"769","AC2261502_577",0.000179821348016765,0.85499694869774
"770","THRA_672",-0.000149863853955943,0.855443327886735
"771","FOXS1_372",-0.000115238648971622,0.855985061072415
"772","ELF2_326",9.84767588214748e-05,0.857699326562175
"773","PBX4_861",0.000145630748746879,0.858422253988856
"774","DBP_110",-0.000234615719084745,0.862552080898792
"775","PAX7_605",0.000270279732723377,0.862897850703095
"776","DRGX_516",-0.000156669128619156,0.863061574788096
"777","MZF1_171",6.3038417385951e-05,0.863923718767333
"778","GABPA_338",-0.000121453725860843,0.865217760160882
"779","HES5_98",-0.000119445675377922,0.869380235075149
"780","NKX21_476",0.000103643803536577,0.869687679795799
"781","ZNF740_209",4.31510664706904e-05,0.86982858109008
"782","ZBTB7C_265",-9.50020404776089e-05,0.870898312472522
"783","BARHL2_484",-0.000177017789100321,0.871086096944101
"784","TBR1_786",-0.000114638317466693,0.871465214536641
"785","HES7_83",-0.000108253667208866,0.876168774774866
"786","SOX15_757",-0.000114705065243298,0.879801597917119
"787","BPTF_812",-6.33908255998805e-05,0.880070762413915
"788","SP2_232",-2.13892150542683e-05,0.884604561065002
"789","ETV5_347",-0.000124534482563932,0.887764564419601
"790","IRX5_539",-0.000117452815563333,0.888002704389389
"791","TBX21_780",0.000142144202987216,0.889597805310459
"792","GATA2_388",0.000121968457826557,0.89070646612695
"793","FOXP3_348",9.68454981496627e-05,0.891952802634545
